c_Pnome_jogador,c_Unome_jogador,n_camisa,d_data_nascimento,c_posicao,c_nome_time
LUIZÃO,,73,,ZAGUEIRO,Coritiba
PEDRO,,32,,ATACANTE,Fluminense
SANTIAGO,TRÉLLEZ,22,,ATACANTE,Vitoria
PETROS,,6,,MEIO-CAMPO,Sao Paulo
JONATAN,GÓMEZ,33,,MEIO-CAMPO,Sao Paulo
JEAN,FILHO,1,,GOLEIRO,Bahia
ADÍLSON,WARKEN,21,,MEIO-CAMPO,Atletico-MG
MARLON,FREITAS,23,,MEIO-CAMPO,Fluminense
MICHEL,BASTOS,15,,ZAGUEIRO,Palmeiras
CAIQUE,SÁ,35,,ZAGUEIRO,Vitoria
WELLINGTON,SIMIÃO,7,,MEIO-CAMPO,Avai
CAÍQUE,SANTOS,23,,GOLEIRO,Vitoria
DAMIÁN,ESCUDERO,11,,MEIO-CAMPO,Vasco
BRUNO,PAULISTA,8,,MEIO-CAMPO,Vasco
JONATHAN,MARLONE,92,,MEIO-CAMPO,Atletico-MG
LEONARDO,MELO,10,,MEIO-CAMPO,Ponte Preta
EDUARDO,HENRIQUE,6,,MEIO-CAMPO,Athletico-PR
RODRIGÃO,,39,,ATACANTE,Bahia
DIEGO,ROSA,9,,ATACANTE,Atletico-GO
JUNINHO,PIAUIENSE,37,,ATACANTE,Sport
OSWALDO,BOCANEGRA,2,,ZAGUEIRO,Sport
THOMÁS,BEDINELLI,20,,MEIO-CAMPO,Sport
GUILHERME,SILVEIRA,11,,MEIO-CAMPO,Vasco
PAULO,PEREIRA,9,,ATACANTE,Vasco
LEONARDO,VALENCIA,7,,MEIO-CAMPO,Botafogo-RJ
FABRÍCIO,SILVA,87,,ZAGUEIRO,Athletico-PR
RÉGIS,,20,,MEIO-CAMPO,Bahia
NILTON,RODRIGUES,7,,MEIO-CAMPO,Atletico-GO
JUNIOR,DUTRA,9,,MEIO-CAMPO,Avai
GUILHERME,GUSMÃO,17,,MEIO-CAMPO,Athletico-PR
RODRIGO,SILVA,28,,ZAGUEIRO,Cruzeiro
LUIZ,GAIOTO,44,,ZAGUEIRO,Flamengo
JONATHAN,LEMOS,2,,ZAGUEIRO,Atletico-GO
ÉDER,,30,,ZAGUEIRO,Bahia
BRUNO,RODRIGO,33,,ZAGUEIRO,Gremio
ANDERSON,MARTINS,4,,ZAGUEIRO,Vasco
EDIMAR,FRAGA,16,,ZAGUEIRO,Sao Paulo
MOISÉS,BARBOSA,6,,ZAGUEIRO,Corinthians
WENDEL,,37,,MEIO-CAMPO,Fluminense
ALAN,RUSCHEL,28,,ZAGUEIRO,Chapecoense
LUANZINHO,,21,,MEIO-CAMPO,Avai
GIOVANNI,AUGUSTO,89,,MEIO-CAMPO,Goias
DANIEL,AMORIM,28,,ATACANTE,Avai
LUCAS,PERDOMO,28,,ZAGUEIRO,Atletico-MG
ESTEBAN,PAVEZ,21,,MEIO-CAMPO,Athletico-PR
MARCOS,DUTRA,1,,GOLEIRO,Atletico-GO
JUNINHO,,16,,ZAGUEIRO,Vitoria
JUCILEI,,25,,MEIO-CAMPO,Sao Paulo
WERLEY,SILVA,34,,ZAGUEIRO,Coritiba
GUILHERME,,11,,MEIO-CAMPO,Botafogo-RJ
HÉCTOR,CANTEROS,8,,MEIO-CAMPO,Chapecoense
MARCIEL,SILVA,22,,ZAGUEIRO,Corinthians
RONALDO,SOUZA,5,,MEIO-CAMPO,Atletico-GO
WAGNER,SANTOS,8,,MEIO-CAMPO,Vasco
WESLEY,BELTRAME,28,,MEIO-CAMPO,Sport
RANIEL,,36,,ATACANTE,Cruzeiro
NONOCA,,34,,MEIO-CAMPO,Cruzeiro
DANILO,BARCELOS,6,,ZAGUEIRO,Ponte Preta
RAMON,MOTTA,6,,ZAGUEIRO,Vasco
MICHAEL,ARROYO,9,,MEIO-CAMPO,Gremio
JAEL,,31,,ATACANTE,Gremio
STIVEN,MENDOZA,17,,MEIO-CAMPO,Bahia
THIAGO,CARLETO,88,,ZAGUEIRO,Coritiba
CLEBER,REIS,50,,ZAGUEIRO,Coritiba
PAULO,JUNIOR,5,,MEIO-CAMPO,Bahia
MATHEUS,JESUS,22,,MEIO-CAMPO,Santos
RIBAMAR,,9,,ATACANTE,Athletico-PR
JORGE,MENDOZA,10,,MEIO-CAMPO,Ponte Preta
LUAN,PETRONI,4,,ZAGUEIRO,Ponte Preta
ANDRÉS,RÍOS,9,,ATACANTE,Vasco
ÉDER,MILITÃO,13,,ZAGUEIRO,Sao Paulo
REGINALDO,JUNIOR,40,,ZAGUEIRO,Fluminense
LUCAS,PAQUETÁ,39,,ATACANTE,Flamengo
WILLIAM,ALVES,3,,ZAGUEIRO,Atletico-GO
MARCOS,ARAÚJO,10,,MEIO-CAMPO,Botafogo-RJ
BRUNO,SILVA,8,,MEIO-CAMPO,Fluminense
DIOGO,SILVA,12,,GOLEIRO,Ceara
NEILTON,MESTZK,10,,MEIO-CAMPO,Vitoria
EDIGAR,JUNIO,11,,ATACANTE,Bahia
SIDÃO,,12,,GOLEIRO,Sao Paulo
NÍLTON,JÚNIOR,10,,MEIO-CAMPO,CSA
CASSIANO,MOREIRA,20,,ATACANTE,CSA
CELSINHO,,22,,ZAGUEIRO,CSA
YAGO,SILVA,3,,ZAGUEIRO,Ponte Preta
COLIN,KÂZIM-RICHARDS,18,,ATACANTE,Corinthians
ELTON,ATAÍDE,17,,MEIO-CAMPO,Bahia
VALDÍVIA,,20,,MEIO-CAMPO,Atletico-MG
FILLIPE,SOUTTO,57,,MEIO-CAMPO,Vitoria
HUEGLO,NERIS,22,,ZAGUEIRO,Sport
EVANDER,,7,,MEIO-CAMPO,Vasco
LUIZ,SILVA,21,,MEIO-CAMPO,Gremio
GEUVÂNIO,,23,,MEIO-CAMPO,Flamengo
JEAN,FILHO,1,,GOLEIRO,Sao Paulo
KOZLINSKI,,1,,GOLEIRO,Avai
MACHADO,,35,,MEIO-CAMPO,Gremio
LEONARDO,GOMES,6,,ZAGUEIRO,Gremio
FELIPE,VIZEU,47,,ATACANTE,Flamengo
DIONATHÃ,,54,,MEIO-CAMPO,Gremio
FELLIPE,BASTOS,21,,MEIO-CAMPO,Corinthians
EWANDRO,,35,,ATACANTE,Fluminense
JOÃO,SANTOS,2,,MEIO-CAMPO,Chapecoense
RODRIGO,ANDRADE,97,,ZAGUEIRO,Vitoria
LUAN,LOUZÃ,11,,MEIO-CAMPO,America-MG
CLÁUDIO,WINCK,2,,ZAGUEIRO,Sport
LÉO,ORTIZ,33,,ZAGUEIRO,Sport
RAFAEL,SILVA,35,,ZAGUEIRO,Ceara
RHAYNER,,90,,MEIO-CAMPO,Vitoria
LEANDRO,VILELA,5,,MEIO-CAMPO,Parana
RÉGIS,SOUZA,33,,ZAGUEIRO,Sao Paulo
RAFAEL,MARQUES,3,,ZAGUEIRO,Chapecoense
GUSTAVO,BLANCO,30,,MEIO-CAMPO,Atletico-MG
JHONNY,LUCAS,5,,MEIO-CAMPO,Parana
RAFAEL,LIMA,3,,ZAGUEIRO,America-MG
IAGO,,28,,ZAGUEIRO,Internacional
VINÍCIUS,FREITAS,17,,ZAGUEIRO,Chapecoense
JÚLIO,JACOBI,22,,GOLEIRO,Fluminense
RICARDO,OLIVEIRA,9,,ATACANTE,Atletico-MG
BOCHECHA,,11,,MEIO-CAMPO,Botafogo-RJ
JADSON,,16,,MEIO-CAMPO,Fluminense
RÓGER,GUEDES,23,,MEIO-CAMPO,Atletico-MG
LEANDRO,DAMIÃO,9,,ATACANTE,Internacional
JESIEL,MIRANDA,3,,ZAGUEIRO,Parana
HENRIQUE,DOURADO,19,,ATACANTE,Flamengo
LEONARDO,MORAIS,33,,MEIO-CAMPO,Fluminense
NENÊ,,7,,MEIO-CAMPO,Sao Paulo
LEANDRO,BAMBU,3,,ZAGUEIRO,CSA
NATHAN,RIBEIRO,14,,ZAGUEIRO,Fortaleza
WESLEY,BELTRAME,22,,MEIO-CAMPO,America-MG
RAFAEL,MOURA,9,,ATACANTE,America-MG
THIAGO,GALHARDO,8,,MEIO-CAMPO,Vasco
NORBERTO,NETO,2,,ZAGUEIRO,America-MG
AYLON,,18,,MEIO-CAMPO,America-MG
LEANDRO,DONIZETE,5,,MEIO-CAMPO,America-MG
CARLOS,PEREIRA,6,,ZAGUEIRO,America-MG
MARCELO,HERMES,25,,ZAGUEIRO,Cruzeiro
ARNALDO,ALMEIDA,89,,ZAGUEIRO,Ceara
ÉVERSON,PIRES,1,,GOLEIRO,Ceara
PEDRINHO,,38,,MEIO-CAMPO,Corinthians
THIAGO,CARLETO,26,,MEIO-CAMPO,Athletico-PR
FABIANO,,18,,ZAGUEIRO,Internacional
CLEBER,REIS,4,,ZAGUEIRO,Parana
MANSUR,,6,,ZAGUEIRO,Parana
SILVINHO,,11,,MEIO-CAMPO,Parana
WALISSON,,4,,ZAGUEIRO,Vitoria
GABRIEL,SANTANA,30,,MEIO-CAMPO,Sport
LUCCA,BRITO,19,,ATACANTE,Internacional
MARLOS,MORENO,17,,MEIO-CAMPO,Flamengo
EVERSON,PEREIRA,25,,ZAGUEIRO,Bahia
MANTUAN,,2,,ZAGUEIRO,Corinthians
RENATINHO,,10,,MEIO-CAMPO,Botafogo-RJ
LUAN,PETRONI,14,,ZAGUEIRO,Fluminense
ADERLAN,SILVA,13,,ZAGUEIRO,America-MG
JORGE,GONZÁLEZ,5,,MEIO-CAMPO,Parana
BRUNO,BARBOSA,29,,MEIO-CAMPO,Vasco
FEDERICO,MANCUELLO,21,,MEIO-CAMPO,Cruzeiro
BRUNO,SILVA,20,,MEIO-CAMPO,Cruzeiro
EMERSON,ROYAL,14,,ZAGUEIRO,Atletico-MG
RICHARD,COELHO,25,,MEIO-CAMPO,Fluminense
CARLOS,JÚNIOR,9,,MEIO-CAMPO,Parana
JEFERSON,,28,,ZAGUEIRO,Vitoria
JUNINHO,CAPIXABA,6,,ZAGUEIRO,Corinthians
ERNANDO,LOPES,14,,ZAGUEIRO,Sport
PAULO,SILVA,28,,MEIO-CAMPO,Corinthians
LEANDRO,DESÁBATO,5,,MEIO-CAMPO,Vasco
RAFAEL,GALHARDO,2,,ZAGUEIRO,Vasco
FABRÍCIO,SILVA,6,,ZAGUEIRO,Vasco
JÚNIOR,BRUMADO,23,,ATACANTE,Bahia
JUNIOR,,2,,ZAGUEIRO,Parana
HUEGLO,NERIS,3,,ZAGUEIRO,Parana
ELTON,BRANDÃO,99,,ATACANTE,Ceara
MATHEUS,PEREIRA,3,,ZAGUEIRO,America-MG
GIOVANNI,,6,,ZAGUEIRO,America-MG
DOUGLAS,COUTINHO,32,,MEIO-CAMPO,Ceara
PIO,,30,,MEIO-CAMPO,Ceara
FABRICIO,,36,,ZAGUEIRO,Sport
NATHAN,RIBEIRO,32,,ZAGUEIRO,Fluminense
LUIZ,GUSTAVO,13,,ZAGUEIRO,Vasco
ARTHUR,CABRAL,40,,ATACANTE,Ceara
WALLYSON,,22,,MEIO-CAMPO,Vitoria
JOÃO,CARLOS,29,,ATACANTE,Fluminense
RAYAN,,4,,ZAGUEIRO,Parana
THIAGO,SANTOS,9,,ATACANTE,Parana
DEIVID,SILVA,55,,MEIO-CAMPO,Sport
ROMÁRIO,SANTOS,37,,MEIO-CAMPO,Ceara
SANTIAGO,TRÉLLEZ,17,,MEIO-CAMPO,Sao Paulo
EMERSON,SANTOS,20,,ZAGUEIRO,Internacional
CAIO,HENRIQUE,11,,MEIO-CAMPO,Parana
ROGER,SILVA,9,,ATACANTE,Corinthians
SERGINHO,,10,,MEIO-CAMPO,America-MG
BÉRGSON,SILVA,30,,ATACANTE,Athletico-PR
RAPHAEL,VEIGA,7,,MEIO-CAMPO,Athletico-PR
KAYKE,MORENO,21,,ATACANTE,Bahia
IBAÑEZ,,41,,ZAGUEIRO,Fluminense
MATHEUS,ALESSANDRO,28,,MEIO-CAMPO,Fluminense
CÍCERO,SANTOS,10,,MEIO-CAMPO,Gremio
SIDCLEY,PEREIRA,16,,ZAGUEIRO,Corinthians
RODRIGO,AGUIRRE,11,,MEIO-CAMPO,Botafogo-RJ
MOISÉS,BARBOSA,6,,ZAGUEIRO,Botafogo-RJ
BRUNO,BISPO,37,,ZAGUEIRO,Vitoria
JEAN,OLIVEIRA,18,,MEIO-CAMPO,Flamengo
MESSIAS,JÚNIOR,4,,ZAGUEIRO,America-MG
GÉRSON,MAGRÃO,17,,ZAGUEIRO,America-MG
GERSON,,13,,ZAGUEIRO,CSA
IGOR,SILVA,6,,ZAGUEIRO,Parana
AROUCA,,55,,MEIO-CAMPO,Vitoria
CARLOS,MARQUES,10,,MEIO-CAMPO,Parana
RÔMULO,MONTEIRO,27,,MEIO-CAMPO,Flamengo
RENAN,LODI,12,,ZAGUEIRO,Athletico-PR
DANILO,SILVA,3,,ZAGUEIRO,Internacional
RODRYGO,GOES,43,,MEIO-CAMPO,Santos
BRYAN,GARCIA,6,,ZAGUEIRO,Vitoria
HENRIQUE,BUSS,3,,ZAGUEIRO,Corinthians
MARCOS,CALAZANS,19,,ATACANTE,Sao Paulo
ERIK,LIMA,11,,MEIO-CAMPO,Botafogo-RJ
WALTER,BOU,9,,ATACANTE,Vitoria
LUAN,SANTOS,15,,MEIO-CAMPO,Vitoria
MATHEUS,GALDEZANI,20,,MEIO-CAMPO,Atletico-MG
FELLIPE,BASTOS,5,,MEIO-CAMPO,Sport
NÁDSON,ALMEIDA,10,,ATACANTE,Parana
JAVIER,REINA,10,,ATACANTE,Ceara
ADERLAN,SANTOS,33,,ZAGUEIRO,Vitoria
RAFAEL,MARIANO,15,,MEIO-CAMPO,Sport
EDINHO,,5,,MEIO-CAMPO,Ceara
JUNINHO,QUIXADÁ,21,,MEIO-CAMPO,Ceara
JOWN,CARDONA,23,,MEIO-CAMPO,Ceara
RUAN,,44,,ZAGUEIRO,Vitoria
RODOLFO,,7,,MEIO-CAMPO,Parana
BRUNO,VIEIRA,22,,ZAGUEIRO,Bahia
DOUGLAS,GROLLI,13,,ZAGUEIRA,Bahia
HERNANE,SOUZA,19,,ATACANTE,Gremio
MARCELO,MELI,73,,MEIO-CAMPO,Vitoria
AGENOR,,25,,GOLEIRO,Fluminense
RILDO,FELICISSIMO,7,,MEIO-CAMPO,Chapecoense
BRYAN,MASCARENHAS,31,,MEIO-CAMPO,Chapecoense
ALEX,SANTANA,8,,MEIO-CAMPO,Parana
RENÊ,SANTOS,4,,ZAGUEIRO,Parana
RICHARD,COSTA,1,,GOLEIRO,Parana
BRUNO,PERES,15,,ZAGUEIRO,Sao Paulo
JONATAN,ÁLVEZ,86,,ATACANTE,Internacional
JUNIOR,DUTRA,11,,MEIO-CAMPO,Fluminense
GUILHERME,BITECO,7,,MEIO-CAMPO,Parana
RAFAEL,GRAMPOLA,9,,ATACANTE,Parana
MAXI,LÓPEZ,11,,ATACANTE,Vasco
BRENNER,OLIVEIRA,9,,ATACANTE,Botafogo-RJ
LENON,RIBEIRO,18,,ZAGUEIRO,Vasco
nan,,14,,ZAGUEIRO,Vitoria
HERNÁN,BARCOS,28,,ATACANTE,Cruzeiro
MÁRIO,COSTA,70,,MEIO-CAMPO,Gremio
RAPHAEL,ALEMÃO,7,,MEIO-CAMPO,Parana
DOUGLAS,GOMES,30,,MEIO-CAMPO,Corinthians
YIMMI,CHARÁ,11,,MEIO-CAMPO,Atletico-MG
LÉO,PEREIRA,18,,ATACANTE,Vitoria
PAULO,RIBEIRO,16,,ZAGUEIRO,America-MG
NÍLTON,JÚNIOR,19,,MEIO-CAMPO,Bahia
LÉO,PELÉ,6,,ZAGUEIRO,Bahia
VINÍCIUS,ARAÚJO,30,,MEIO-CAMPO,Vasco
LEONARDO,GOMES,26,,MEIO-CAMPO,Vitoria
ERICK,,11,,MEIO-CAMPO,Vitoria
DIEGO,SOUZA,9,,ATACANTE,Sao Paulo
CALYSON,,25,,MEIO-CAMPO,Ceara
DIEGO,TORRES,72,,MEIO-CAMPO,Chapecoense
OSMAN,,77,,MEIO-CAMPO,Chapecoense
FELIPE,JONATAN,6,,ZAGUEIRO,Ceara
AGUSTÍN,DOFFO,34,,ATACANTE,Chapecoense
LUCIANO,NEVES,18,,MEIO-CAMPO,Fluminense
LUCAS,RIBEIRO,14,,ZAGUEIRO,Vitoria
ROBSON,BAMBU,35,,ZAGUEIRO,Santos
DIEGO,,33,,ZAGUEIRO,Athletico-PR
MARCIO,JUNIOR,22,,MEIO-CAMPO,Athletico-PR
WILLIAN,MARANHÃO,21,,MEIO-CAMPO,Vasco
GABRIEL,OLIVEIRA,30,,MEIO-CAMPO,Internacional
JAIR,JÚNIOR,88,,MEIO-CAMPO,Sport
BRUNO,COSENDEY,32,,MEIO-CAMPO,Vasco
GUSTAVO,FERRAREIS,19,,MEIO-CAMPO,Botafogo-RJ
IGOR,CÁSSIO,18,,ATACANTE,Botafogo-RJ
RONALDO,,12,,GOLEIRO,Vitoria
FABIANO,SOUZA,20,,ZAGUEIRO,Vitoria
VICTOR,ANDRADE,11,,MEIO-CAMPO,Chapecoense
DENÍLSON,JÚNIOR,95,,ATACANTE,Atletico-MG
JACKSON,SOUZA,4,,ZAGUEIRO,Bahia
EMERSON,SHEIK,47,,MEIO-CAMPO,Corinthians
WERLEY,SILVA,34,,ZAGUEIRO,Vasco
JUNINHO,,11,,ZAGUEIRO,Parana
JÚNIOR,BRANDÃO,9,,ATACANTE,Goias
DOUGLAS,GOMES,18,,MEIO-CAMPO,Bahia
HUGO,MOURA,17,,MEIO-CAMPO,Flamengo
RODRIGO,MARINHO,23,,MEIO-CAMPO,Cruzeiro
JOÃO,PEDRO,23,,ATACANTE,Fluminense
FERNANDO,NETO,23,,MEIO-CAMPO,Fluminense
CARLOS,OLIVEIRA,22,,ZAGUEIRO,Atletico-MG
SAULO,,1,,GOLEIRO,Botafogo-RJ
MARCELO,BENÍTEZ,3,,ZAGUEIRO,Vitoria
LÉO,SANTOS,14,,ZAGUEIRO,Corinthians
FELIPE,ALVES,32,,GOLEIRO,Athletico-PR
MARCINHO,,17,,MEIO-CAMPO,Fortaleza
PAULINHO,,16,,ZAGUEIRO,Bahia
ANDRIGO,,7,,ZAGUEIRO,Sport
ANDREY,SANTOS,7,,MEIO-CAMPO,Parana
CHARLES,REITER,3,,ZAGUEIRO,Parana
PAULO,FERREIRA,32,,ZAGUEIRO,Fluminense
LUCAS,FERNANDES,19,,ATACANTE,Vitoria
JHONY,,8,,MEIO-CAMPO,Parana
KESLLEY,LOPES,7,,MEIO-CAMPO,Parana
RONALDO,SOUZA,16,,MEIO-CAMPO,Flamengo
FELIPE,AZEVEDO,11,,MEIO-CAMPO,Ceara
THIAGUINHO,,17,,MEIO-CAMPO,Corinthians
EVERALDO,,37,,MEIO-CAMPO,Fluminense
PAULO,JUNIOR,20,,MEIO-CAMPO,Ceara
FERNANDO,URIBE,20,,ATACANTE,Flamengo
WESLEY,CLAUDINO,2,,ZAGUEIRO,Parana
MATEUS,MARTINS,22,,MEIO-CAMPO,Sport
MATHEUS,PEIXOTO,70,,ATACANTE,Sport
ALESSON,,8,,ATACANTE,Parana
ROSSICLEY,SILVA,22,,MEIO-CAMPO,Internacional
JONATHAN,VIEIRA,6,,ZAGUEIRO,Botafogo-RJ
EDINHO,,7,,MEIO-CAMPO,Fortaleza
FELIPE,ARARUNA,22,,MEIO-CAMPO,Fortaleza
ALEX,SILVA,2,,ZAGUEIRO,Avai
CLÁUDIO,WINCK,21,,ZAGUEIRO,Vasco
BRUNO,EDGAR,30,,MEIO-CAMPO,CSA
IURY,NASCIMENTO,22,,ZAGUEIRO,Avai
RAFAEL,SANTOS,58,,ZAGUEIRO,Flamengo
ROGISVALDO,SANTOS,,,MEIO-CAMPO,Figueirense
RONI,,,,MEIO-CAMPO,Coritiba
ELANO,,,,MEIO-CAMPO,Flamengo
HÉLIO,NETO,,,ZAGUEIRO,Santos
EMERSON,SHEIK,,,ATACANTE,Botafogo-RJ
CARLOS,JESUS,,,MEIO-CAMPO,Botafogo-RJ
JOÃO,GOMES,,,MEIO-CAMPO,Criciuma
AYRTON,GANINO,,,ZAGUEIRO,Vitoria
RAFAEL,BERGER,,,ZAGUEIRO,Vitoria
LUIZ,HENRIQUE,14,,,Bahia
ESQUERDINHA,,,,ATACANTE,Goias
BRENO,,,,ZAGUEIRO,Gremio
WELLINGTON,SANTOS,,,MEIO-CAMPO,Bahia
HERMENEGILDO,BARTOLOMEU,45,,,Coritiba
KEIRRISON,,99,,,Coritiba
LUCAS,OLIVEIRA,29,,,Fluminense
BRUNINHO,,43,,,Atletico-MG
KAYKE,MORENO,17,,,Fluminense
JEAN,FIGUEIREDO,17,,,Parana
GILSIVAN,SILVA,84,,,Chapecoense
DAVID,TERANS,55,,,Atletico-MG
MAURÍCIO,CORDEIRO,8,,,Vitoria
CLAYTON,SILVA,12,,,Bahia
ANDERSON,CAMPOS,33,,,Bahia
GIOVANNI,AUGUSTO,26,,,Vasco
PATRICK,,97,,,Ceara
WESLEY,,23,,,America-MG
JOSÉ,MARTINS,92,,,Chapecoense
GUSTAVO,BARRETO,95,,,Chapecoense
ROMÁRIO,,9,,,Ceara
TOMÁS,ANDRADE,8,,,Atletico-MG
MARCELO,SANTOS,13,,,Botafogo-RJ
RENAN,OLIVEIRA,23,,,America-MG
MORATO,,49,,,Sport
FELIPE,ARARUNA,28,,,Sao Paulo
MARCOS,GONÇALVES,7,,,America-MG
JUNIOR,DUTRA,19,,,Corinthians
MATHEUS,DANTAS,55,,,Flamengo
LUCAS,MARQUES,8,,,Vitoria
JUNINHO,PIAUIENSE,90,,,Ceara
ROBSON,SILVA,17,,,Fluminense
MICHEL,BASTOS,9,,,Sport
MORESCHE,,35,,,Vasco
ITALO,,27,,,Bahia
VITOR,FEIJÃO,19,,,Parana
KELVIN,OLIVEIRA,28,,,Vasco
GUILHERME,SILVEIRA,21,,,Vitoria
YURI,ALBERTO,29,,,Santos
CARLOS,PEREIRA,95,,,Sport
FERREIRA,,13,,,Sport
MARINALDO,OLIVEIRA,5,,,Ceara
BRENNER,SABINO,48,,,Internacional
EMERSON,SANTOS,42,,,Santos
ROMARINHO,,19,,,Fluminense
RILDO,FELICISSIMO,17,,,Vasco
GILBERTO,JUNIOR,17,,,Sao Paulo
MATHEUS,OLIVEIRA,21,,,Santos
FEIJÃO,,15,,,Bahia
MAURINHO,,30,,,Avai
ÉDERSON,SILVA,91,,,Athletico-PR
GETTERSON,,33,,,Coritiba
CAIO,MONTEIRO,18,,,Vasco
SERGINHO,,41,,,Santos
BETO,SILVA,19,,,Gremio
LÉO,GAMALHO,16,,,Ponte Preta
WILLIANS,SANTANA,28,,,Avai
MAICOSUEL,,7,,,Sao Paulo
THALLYSON,DIAS,31,,,Vitoria
YILMAR,FILIGRANA,90,,,Coritiba
WENDERSON,,20,,,Botafogo-RJ
DIEGO,TAVARES,31,,,Avai
CLAUDINHO,,21,,,Ponte Preta
JOÃO,PAULO,40,,,Bahia
FEDERICO,MANCUELLO,11,,,Flamengo
LOURENCY,RODRIGUES,32,,,Chapecoense
FELIPE,GEDOZ,10,,,Athletico-PR
FERNANDO,GUERRERO,23,,,Chapecoense
BRUNO,BRÍGIDO,12,,,Coritiba
RAFAELSON,FERNANDES,20,,,Vitoria
MATHEUS,ANJOS,55,,,Athletico-PR
DARÍO,CONCA,19,,,Flamengo
RENAN,GORNE,18,,,Botafogo-RJ
GUSTAVO,SCHIAVOLIN,33,,,Avai
GUSTAVO,FERRAREIS,12,,,Bahia
ANTONIO,BARROS,19,,,Sao Paulo
MARQUINHO,,7,,,Fluminense
MAKTON,,15,,,America-MG
VINÍCIUS,SILVA,8,,,Coritiba
FABIÁN,NOGUERA,32,,,Santos
BRUNO,SÁVIO,11,,,America-MG
MARION,FERNANDES,22,,,Santa Cruz
CÉSAR,GONZÁLEZ,19,,,Coritiba
CÉSAR,BENÍTEZ,15,,,Coritiba
OLÁVIO,JÚNIOR,26,,,Athletico-PR
ELANO,,11,,,Santos
FERNANDO,LEAL,12,,,America-MG
WILLIANS,FERNANDES,5,,,Corinthians
MICHAEL,MORAIS,20,,,America-MG
WELLINGTON,PINTO,13,,,Santa Cruz
ALÍPIO,,20,,,Vitoria
EVANDRO,SILVA,17,,,Coritiba
DIERSON,,22,,,Botafogo-RJ
ÉLVIS,ARAÚJO,22,,,Figueirense
DANILINHO,,21,,,Fluminense
EISNER,LOBOA,20,,,America-MG
VICTOR,RANGEL,18,,,America-MG
LUÍS,TAFFNER,9,,,Botafogo-RJ
NICKSON,SILVA,28,,,Vitoria
MARIO,SÉRGIO,15,,,Santa Cruz
LEANDRO,LIMA,14,,,Santa Cruz
YTALO,SANTOS,37,,,Sao Paulo
MATEUS,CARAMELO,16,,,Sao Paulo
RAFAEL,BASTOS,85,,,Chapecoense
GUILHERME,GONÇALVES,77,,,Figueirense
BORGES,,18,,,America-MG
GERVÁSIO,NÚÑEZ,20,,,Botafogo-RJ
FERNANDO,RIBEIRO,17,,,Santa Cruz
JOÃO,FIGUEIREDO,36,,,Atletico-MG
MARCIEL,SILVA,15,,,Cruzeiro
JAIR,JÚNIOR,24,,,Internacional
MATHEUS,NOLASCO,19,,,Santos
DOUGLAS,COUTINHO,14,,,Cruzeiro
PABLO,LIMA,16,,,Atletico-MG
CAPIXABA,,28,,,Atletico-MG
LUCAS,GOMES,32,,,Fluminense
HENRIQUE,ALMEIDA,91,,,Gremio
RONALDO,MENDES,23,,,Santos
AYRTON,GANINO,32,,,Flamengo
NETO,BEROLA,40,,,Santos
RICARDO,SILVA,13,,,Athletico-PR
THIAGO,LOPES,37,,,Coritiba
HIGOR,,38,,,Fluminense
ÉDER,LUÍS,17,,,Vasco
JONATAN,CRISTALDO,9,,,Palmeiras
ALISSON,FARIAS,27,,,Internacional
MURILO,ROCHA,19,,,Goias
ROMÁRIO,JÚNIOR,17,,,Vasco
BRAIAN,RODRÍGUEZ,9,,,Gremio
RODOLFO,MELO,22,,,Athletico-PR
SAMUEL,,19,,,Sport
LUIZ,SANTOS,1,,,Figueirense
DANILO,ANDRADE,20,,,Corinthians
ARNALDO,ALMEIDA,13,,,Joinville
PAULINHO,MOCCELIN,94,,,Coritiba
AURO,,27,,,Sao Paulo
DODÔ,,23,,,Atletico-MG
LUIZ,ARAÚJO,77,,,Avai
SHERMAN,CÁRDENAS,19,,,Atletico-MG
MAXIMILIANO,MAESO,28,,,Gremio
FLAVINHO,VALÊNCIO,83,,,Chapecoense
JOÃO,COSTA,6,,,Palmeiras
LUCAS,TAYLOR,42,,,Palmeiras
CARLOS,SOUZA,19,,,Goias
SILVINHO,,19,,,Joinville
JOÃO,AFONSO,15,,,Chapecoense
CAIQUE,SANTOS,23,,,Athletico-PR
GIOVANNI,PICCOLOMO,17,,,Athletico-PR
JOEL,TAGUEU,7,,,Cruzeiro
EDUARDO,SILVA,23,,,Flamengo
TIAGO,MARTINS,19,,,Joinville
JARLAN,SILVA,17,,,Goias
WILIAM,KOZLOWSKI,20,,,Goias
GLEKSON,MARRONE,15,,,Avai
YAGO,SILVA,19,,,Vasco
LUCAS,MUGNI,11,,,Flamengo
SAMUEL,,,,ATACANTE,Goias
JACKSON,SOUZA,,,ZAGUEIRO,Goias
RAFAEL,SANTOS,,,MEIO-CAMPO,Criciuma
WELINTON,JÚNIOR,,,ATACANTE,Goias
RENATO,JÚNIOR,,,MEIO-CAMPO,Palmeiras
DAMIÁN,ESCUDERO,,,MEIO-CAMPO,Vitoria
RICHARLYSON,,,,ZAGUEIRO,Vitoria
WILLIAM,HENRIQUE,31,,,Vitoria
TELMÁRIO,SACRAMENTO,,,ATACANTE,Vitoria
BRUNO,CÉSAR,30,,,Palmeiras
FELIPE,SATURNINO,,,ZAGUEIRO,Goias
MARCELINO,ARRUDA,19,,,Figueirense
